hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
116731,0,671.46,766.675,514.76,255415,951192,-173194,0
116732,0,630.284,803.561,562.239,641031,352700,681676,0
116733,0,643.478,789.074,507.313,806940,189275,559485,0
116736,0,655.202,776.202,551.925,792263,301335,530581,0
116741,0,575.035,840.526,549.273,602816,790069,111375,0
116743,0,544.107,859.892,527.625,473640,369277,799562,0
116745,0,489.511,896.275,528.918,318505,689346,650659,0
116747,0,511.884,878.671,530.771,925702,323514,195997,0
116748,0,480.644,895.096,514.609,507078,687365,520001,0
116751,0,432.33,921.407,552.174,50687.5,412178,909692,0
116752,0,414.597,933.128,523.134,464074,530783,709158,0
116753,0,399.897,934.859,553.794,293314,255911,921128,0
116754,0,379.49,947.167,531.694,814887,532047,-229968,0
116755,0,404.955,931.809,551.292,207929,349285,913655,0
116758,0,367.938,946.742,525.571,766243,598691,-233327,0
116759,0,343.357,960.214,464.145,222513,950202,218185,0
116761,0,318.774,965.956,471.663,485703,499026,717681,0
116763,0,312.072,969.277,461.141,401335,662619,632350,0
116764,0,270.329,981.978,557.64,256496,954215,-153894,0
116767,0,209.833,1000.11,535.885,148687,876112,458607,0
116768,0,174.11,1005.91,494.491,-58376.1,637266,768430,0
116769,0,182.982,1002.81,504.167,-379949,818423,431072,0
116770,0,166.165,1001.99,487.834,430309,902678,-2545.1,0
116771,0,128.634,1013.39,520.758,114298,532091,838937,0
116772,0,129.946,1012.99,490.799,-323795,713127,621777,0
116773,0,164.49,1002.5,486.842,425229,802423,418685,0
116774,0,148.096,1007.48,507.603,154220,985061,-76624.8,0
116775,0,154.8,1005.44,552.84,-84769.9,947911,307048,0
116777,0,102.448,1013.74,477.819,745720,662434,-71291,0
116778,0,110.559,1011.64,518.663,365464,912430,184142,0
116779,0,81.9488,1019.05,532.495,330492,589298,737226,0
116780,0,104.334,1013.26,464.561,-166928,461683,871197,0
116781,0,43.2266,1014.46,473.477,529127,798431,287286,0
116786,0,-70.9099,1017.23,492.55,-89608.3,512804,853816,0
116788,0,-145.356,1007.85,471.017,-404476,529985,745329,0
116791,0,-122.978,1007.73,567.466,-75846.5,439148,895207,0
116794,0,-234.239,991.929,564.191,519954,848326,-99953.6,0
116795,0,-248.756,990.803,564.579,140695,336430,931139,0
116796,0,-289.666,979.656,540.166,79921.8,964468,251823,0
116797,0,-300.562,971.585,515.743,-812760,578811,66324.3,0
116798,0,-299.075,971.824,538.223,319432,880776,349565,0
116800,0,-295.314,972.432,494.608,-419497,742789,521811,0
116802,0,-367.236,946.549,485.728,320211,940663,112330,0
116803,0,-387.666,941.49,524.106,-793315,595436,-126916,0
116804,0,-449.693,917.82,566.463,50737.6,875427,480681,0
116805,0,-447.593,918.433,525.369,118181,383243,916056,0
116806,0,-483.093,893.242,546.186,-275523,960933,26354,0
116807,0,-519.451,879.278,538.199,-157837,286800,944898,0
116808,0,-508.96,883.307,473.587,-190738,269015,944061,0
116810,0,-574.888,840.805,494.092,-790211,593746,151766,0
116811,0,-599.841,821.3,464.89,-305393,221248,926166,0
116812,0,-605.606,818.22,518.25,-751504,602669,-268385,0
116814,0,-603.39,819.404,485.964,-119301,846344,519103,0
116815,0,-611.048,815.312,509.839,-541012,187391,819872,0
116816,0,-609.328,816.231,534.584,-57732.5,993122,-101861,0
116817,0,-684.926,756.49,463.242,-358421,894701,-266540,0
116819,0,-692.333,751.707,563.567,-205215,781212,589571,0
116820,0,-687.556,747.339,477.785,-526205,278270,803538,0
116821,0,-697.335,740.436,540.649,-256516,675488,691315,0
116822,0,-709.458,731.877,511.961,-638992,741588,-204298,0
116827,0,-719.51,717.012,486.471,-299911,806139,510092,0
116829,0,-787.575,644.844,501.948,-414954,349104,840202,0
116830,0,-800.271,624.885,517.458,-382716,63582,921676,0
116831,0,-850.191,564.647,560.243,-883258,463447,-71221.3,0
116832,0,-865.408,537.663,533.285,-401633,894294,-197305,0
116834,0,-877.175,523.919,529.719,-678364,-154452,718308,0
116840,0,-931.635,405.244,533.984,-823932,521118,-222646,0
116841,0,-951.068,373.023,467.065,-138860,315258,938792,0
116844,0,-978.566,293.326,545.656,-704834,478523,523664,0
116845,0,-988.338,256.038,465.578,-494667,-135969,858380,0
116847,0,-1001.73,186.073,467.976,-740420,555252,378779,0
116851,0,-1012.82,130.511,566.314,-467127,-130913,874445,0
116852,0,-1010.17,116.271,498.381,-975182,-194725,-105364,0
116853,0,-1011.31,111.851,483.876,-953906,-265012,-140824,0
116855,0,-1016.7,91.0162,527.13,-846737,-468322,252412,0
116856,0,-1009.7,118.065,469.954,-886279,-392250,246270,0
116857,0,-1013.54,103.248,558.378,-796141,241534,554817,0
116862,0,-983.176,-285.198,604.345,-503527,-842331,-192195,0
116863,0,-984.274,-275.995,585.185,-498812,-423422,756241,0
116867,0,-906.563,-472.474,603.582,-326221,-839736,434078,0
116868,0,-903.864,-480.475,639.659,-368909,-805334,464050,0
116869,0,-914.27,-449.631,639.636,-319018,-157189,934623,0
116870,0,-880.752,-523.885,577.804,-487049,-532332,692392,0
116871,0,-889.649,-500.722,610.601,-145163,-402437,903865,0
116875,0,-851.312,-559.931,591.525,-713265,132314,688293,0
116877,0,-809.704,-627.839,659.903,-561271,-620484,547698,0
116878,0,-817.37,-613.49,667.651,-259180,-410521,874242,0
116879,0,-812.142,-623.275,583.144,-869433,-407396,279490,0
116880,0,-809.583,-628.065,611.673,-225216,-373831,899738,0
116881,0,-829.265,-591.228,603.183,-334695,45906.5,941208,0
116882,0,-743.476,-698.172,640.989,-344545,-219786,912679,0
116883,0,-693.444,-754.988,659.846,-231138,-177862,956525,0
116885,0,-682.426,-758.205,570.296,-15658,-278870,960201,0
116887,0,-640.568,-796.675,632.427,-664406,-552363,503448,0
116889,0,-501.461,-890.647,634.328,-96199.7,-336828,936639,0
116890,0,-506.572,-886.625,575.059,-51638.9,-334492,940983,0
116891,0,-502.341,-889.954,646.472,146882,-538329,829836,0
116892,0,-466.34,-909.083,589.565,-228041,-294953,927901,0
116895,0,-447.852,-914.704,666.997,-503531,-863658,23463.5,0
116898,0,-355.465,-956.96,636.299,-232523,-792055,564431,0
116899,0,-297.858,-979.631,584.719,-88263.8,-646018,758202,0
116900,0,-258.232,-990.608,633.613,-414348,-244949,876536,0
116901,0,-290.12,-976.418,642.141,-643219,-641386,418201,0
116902,0,-209.601,-1003.4,613.084,-218103,-956536,-193573,0
116903,0,-198.828,-1000.42,622.374,70480,-515524,853971,0
116904,0,-197.601,-1000.85,611.179,-40890,-381300,923547,0
116905,0,-197.564,-1000.86,582.2,-283248,-953657,-101534,0
116906,0,-195.382,-1001.62,641.954,-366885,-846553,385672,0
116909,0,-85.1605,-1021.28,669.584,239003,-578645,779774,0
116910,0,-59.5731,-1020.34,634.308,-377978,-645597,663579,0
116912,0,-45.3276,-1023.4,640.385,-302494,-789073,534660,0
116913,0,-62.1259,-1019.79,637.11,214164,-466237,858346,0
116914,0,-11.9907,-1022.85,651.616,-63425.8,-638803,766751,0
116919,0,128.392,-1017.12,626.201,-326725,-883927,334551,0
116920,0,129.576,-1010.73,659.156,79817.2,-400294,912904,0
116921,0,145.222,-1010.82,635.646,-127682,-228683,965091,0
116923,0,125.972,-1010.71,612.306,-153654,-459241,874922,0
116929,0,521.024,-881.851,609.752,945931,-317622,-65807.6,0
116930,0,522.935,-881.117,636.08,119121,-552974,824639,0
116933,0,586.372,-838.56,663.883,539593,-168432,824906,0
116934,0,557.204,-852.627,659.632,-26144,-920791,389179,0
116940,0,687.585,-758.304,667.494,532801,-76607.8,842766,0
116943,0,701.943,-740.814,659.305,786329,-617256,-26119.9,0
116946,0,701.17,-741.359,591.631,871793,-301534,386074,0
116947,0,786.627,-649.72,614.744,107564,-311337,944192,0
116948,0,800.549,-637.039,612.322,74220.2,-325290,942697,0
116950,0,829.116,-591.653,580.217,993578,100865,51279.8,0
116953,0,857.285,-551.713,566.014,970594,195553,140379,0
116954,0,878.853,-516.449,596.973,248910,-117320,961395,0
116956,0,933.814,-418.939,652.473,551469,-801045,-232830,0
116960,0,954.346,-373.33,612.027,653889,-747737,-115411,0
116962,0,954.444,-360.056,638.995,512060,-721880,465493,0
116963,0,961.489,-347.201,581.278,837122,-546835,14070,0
116964,0,982.178,-277.176,636.001,880358,102109,463188,0
116968,0,1007.83,-177.619,658.49,779392,469023,415411,0
116970,0,1020.07,-89.8515,587.472,821753,-346629,452294,0
116972,0,1024.16,43.2795,617.075,856055,-516787,10019.7,0
116974,0,1020.32,72.1497,640.163,306611,-144940,940735,0
116976,0,1010.88,157.52,665.29,953153,286915,-95804.2,0
116977,0,1010.71,125.148,635.814,951788,-72497.7,298066,0
116978,0,1003.85,189.675,565.725,851803,-127980,507989,0
116979,0,1004.18,180.464,630.615,774167,-447847,447324,0
116980,0,1003.81,190.712,586.494,982999,163175,-84182.6,0
116981,0,1004.2,179.96,585.8,681057,732190,-7698.53,0
116982,0,995.437,227.355,645.262,670532,347823,655290,0
116984,0,983.645,281.269,584.943,979421,191971,62295.6,0
116985,0,985,269.902,641.706,420367,-107536,900959,0
116986,0,975.296,296.183,569.342,910138,356210,211574,0
116987,0,959.588,349.141,620.366,737867,-308729,600199,0
116988,0,960.001,347.122,611.211,603847,694605,391015,0
116989,0,945.347,384.432,653.403,172695,172383,969774,0
116990,0,932.118,411.299,564.005,427249,616898,660981,0
116991,0,920.86,449.864,599.861,357892,-35249.7,933098,0
116992,0,928.952,422.147,617.445,890294,309146,334372,0
116993,0,905.127,476.733,660.96,567260,568010,596306,0
116996,0,837.802,587.944,669.163,970957,97846.1,-218332,0
116997,0,824.277,600.563,618.766,806749,589813,-35730.5,0
116998,0,798.968,633.751,587.188,233850,79143.6,969046,0
116999,0,796.376,638.155,621.612,968410,222081,-113413,0
117000,0,778.357,656.533,644.449,989412,-9877.08,144798,0
117003,0,618.033,811.414,595.131,846171,509043,-157702,0
117005,0,574.187,845.367,635.217,324427,823590,465239,0
117007,0,556.63,853.075,628.724,442353,845401,299369,0
117008,0,489.877,899.762,616.875,-32435.9,458861,887916,0
117010,0,475.346,902.58,596.199,-301139,946116,-119080,0
117011,0,462.509,911.849,634.03,714205,569090,407489,0
117012,0,388.075,945.454,580.78,152310,985790,70844.3,0
117013,0,386.181,946.596,633.324,-287986,817352,498998,0
117016,0,284.988,978.702,615.594,81954.6,308433,947709,0
117017,0,249.257,994.602,569.27,-294502,901524,317054,0
117018,0,135.309,1014.46,583.39,45101.6,990518,-129767,0
117019,0,124.945,1017.6,578.45,-230072,387126,892861,0
117020,0,142.733,1012.21,586.483,-268873,373919,887633,0
117021,0,46.6381,1023.12,649.985,-307748,572377,760050,0
117022,0,50.1626,1022.36,640.302,217809,505681,834773,0
117023,0,1.73786,1024.62,663.487,-459650,512040,725629,0
117025,0,-78.9738,1020.92,607.083,-286669,954986,-76303.3,0
117027,0,-67.1735,1019.88,603.716,149083,489615,859099,0
117028,0,-60.0747,1019.25,654.862,-74978.8,969438,233596,0
117029,0,-74.9298,1020.56,569.118,-84047.4,335093,938429,0
117031,0,-127.106,1017.06,619.681,-182957,418875,889421,0
117032,0,-145.366,1010.82,618.421,-670953,700903,241987,0
117033,0,-153.273,1010.86,627.045,-713095,675020,-189324,0
117034,0,-152.483,1010.86,654.553,-127477,704251,698413,0
117036,0,-197.047,1003.59,568.043,131941,990566,-37025.2,0
117037,0,-243.617,994.177,645.171,49563.1,484728,873259,0
117040,0,-280.007,983.795,601.771,-167368,787155,593612,0
117041,0,-265.329,985.546,578.051,-511826,842793,-166536,0
117042,0,-299.301,974.793,569.778,307432,887039,344452,0
117043,0,-314.644,972.316,664.01,-412155,907626,-79645,0
117045,0,-373.453,954.626,659.229,-439610,897389,-37888.8,0
117047,0,-338.551,961.75,648.097,197765,487450,850460,0
117050,0,-408.204,939.462,632.81,352575,934945,-39615.2,0
117051,0,-368.517,949.287,615.806,-389766,919912,-42945.1,0
117052,0,-477.729,904.791,592.093,-199833,396106,896196,0
117055,0,-445.964,915.507,635.653,-664364,747404,-2526.68,0
117056,0,-522.924,881.121,570.756,-39210.2,364478,930386,0
117057,0,-553.962,860.889,621.595,-347352,644335,681307,0
117059,0,-593.669,827.961,632.422,67266.3,993441,92464.5,0
117060,0,-618.047,814.936,593.864,-311864,340955,886843,0
117061,0,-641.088,794.65,628.67,-257704,138282,956278,0
117062,0,-625.082,804.072,592.978,-592416,193402,782074,0
117063,0,-693.662,754.38,614.753,-361293,892031,271564,0
117066,0,-803.444,634.403,586.267,-486324,188886,853118,0
117067,0,-812.452,617.006,657.938,-876460,419830,-235713,0
117068,0,-821.177,608.373,638.438,-811092,-93932.1,577328,0
117069,0,-810.433,619.004,640.585,-787871,223909,573693,0
117071,0,-858.44,560.136,596.715,-272645,940288,-203772,0
117074,0,-884.149,509.719,649.632,-297829,636151,711765,0
117075,0,-915.61,457.3,660.187,-548412,45919.6,834946,0
117076,0,-917.244,455.038,617.977,-957946,-215961,188944,0
117077,0,-927.229,428.902,567.507,-386412,-25139,921984,0
117078,0,-944.229,390.105,632.841,-761113,-227929,607252,0
117079,0,-965.839,325.693,608.027,-703225,419547,573982,0
117080,0,-993.423,251.907,658.016,-884739,-117769,450963,0
117082,0,-1002.69,211.369,571.69,-652739,20126.1,757316,0
117083,0,-1002.78,192.062,665.524,-780865,-27588.8,624090,0
117084,0,-1001.69,195.176,589.701,-966529,-245629,74077.2,0
117085,0,-1005.53,184.203,639.704,-961039,-210439,179221,0
117086,0,-1006.45,161.705,668.062,-714143,646860,267529,0
117087,0,-1008.76,154.093,587.883,-813038,57879.7,579326,0
117088,0,-1019.39,63.991,646.356,-914994,397813,-67309,0
117090,0,-1017.95,40.4618,590.634,-693815,404349,595921,0
117094,0,-1017.27,-13.2351,747.057,-999193,37087.6,15399.4,0
117095,0,-1017.19,-12.632,680.744,-980692,-163521,107255,0
117096,0,-1017.03,-11.4247,719.977,-361333,-107195,926255,0
117098,0,-1014.96,-45.1193,728.169,-912635,24005,408070,0
117101,0,-1007.97,-168,696.812,-735330,-375913,563896,0
117102,0,-1007.85,-146.001,719.387,-356091,-52683.9,932965,0
117105,0,-1000.33,-205.104,688.691,-875534,-329297,353558,0
117106,0,-1000.44,-202.089,758.201,-355459,-222235,907888,0
117107,0,-991.829,-235.53,765.018,-278235,92996.3,956000,0
117108,0,-983.294,-259.155,670.904,-177119,-41437.9,983317,0
117109,0,-971.035,-303.964,702.899,-155582,-92783.1,983456,0
117110,0,-959.346,-335.497,749.852,-639804,-247627,727552,0
117111,0,-936.318,-408.558,718.884,-516397,170029,839300,0
117112,0,-928.391,-413.481,774.851,-978595,142438,-148539,0
117113,0,-928.184,-414.192,767.474,-500382,-591012,632710,0
117114,0,-930.216,-407.231,763.31,-960211,-48887.4,274962,0
117116,0,-928.159,-414.277,705.353,-955711,111374,272419,0
117117,0,-892.31,-485.521,745.842,-538833,-619690,570652,0
117118,0,-831.125,-594.96,701.689,-330985,-755078,565956,0
117119,0,-796.445,-632.19,713.028,-694076,-562884,448799,0
117120,0,-790.598,-642.123,692.093,-839819,-513180,177061,0
117121,0,-735.491,-704.34,750.147,-194702,-766489,612035,0
117122,0,-740.97,-696.578,739.167,-560581,-384707,733314,0
117123,0,-705.473,-734.499,698.545,-216885,-185814,958350,0
117124,0,-659.208,-781.298,743.022,-853442,-408892,323177,0
117125,0,-687.079,-748.033,729.973,-883290,-356460,304526,0
117128,0,-635.898,-797.397,752.516,-42067.5,-274887,960556,0
117129,0,-651.847,-779.885,749.897,-488186,-761321,426691,0
117131,0,-605.898,-819.461,703.526,-377156,-710349,594271,0
117133,0,-553.97,-851.447,686.298,-39551.9,-989585,-138413,0
117134,0,-455.854,-912.996,760.247,145125,-766886,625160,0
117135,0,-475.168,-899.05,693.372,-379392,-179879,907582,0
117137,0,-417.922,-930.93,670.811,-252057,-156779,954928,0
117138,0,-443.174,-914.24,748.119,-57209.3,-234209,970502,0
117139,0,-375.857,-949.358,694.805,-484668,-864660,132135,0
117140,0,-409.729,-928.93,726.838,-6716.99,-339761,940488,0
117142,0,-330.708,-967.146,755.241,-648342,-717561,254477,0
117143,0,-324.129,-963.303,693.898,-643523,-750629,-149780,0
117145,0,-288.745,-973.783,726.614,-837676,-510070,195262,0
117146,0,-260.037,-986.558,717.883,-85690.4,-261965,961265,0
117147,0,-280.23,-977.572,712.133,262561,-941283,212243,0
117148,0,-208.345,-1000.7,668.853,1161.44,-978654,205512,0
117149,0,-223.607,-994.653,769.474,97024.6,-874919,474451,0
117150,0,-241.416,-987.595,701.711,-7400.9,-842860,538083,0
117151,0,-239.991,-988.16,691.179,58112.8,-418643,906290,0
117152,0,-182.279,-1003.06,679.539,-8399.16,-298426,954396,0
117153,0,-161.561,-1003.39,689.114,1978.11,-997078,-76370.9,0
117154,0,-164.188,-1002.59,723.363,-38285.9,-194876,980080,0
117155,0,-167.255,-1001.66,747.344,136419,-659327,739376,0
117156,0,-82.6437,-1018.87,724.718,152330,-988305,6937.46,0
117157,0,-82.4497,-1012.38,725.947,116964,-238964,963958,0
117158,0,-64.7487,-1016.19,716.715,206055,-978370,18287.9,0
117159,0,-83.046,-1012.25,711.743,597406,-800666,-45178.8,0
117160,0,-3.03803,-1021.39,746.848,2218.06,-283337,959018,0
117161,0,31.3136,-1019.62,701.646,-12694.9,-187213,982237,0
117162,0,145.479,-1007.85,720.672,-548216,-785011,288474,0
117163,0,253.131,-990.464,694.379,149020,-950542,272512,0
117166,0,333.793,-966.221,710.137,458435,-878770,-132667,0
117167,0,363.878,-953.553,772.376,652335,-525010,546647,0
117168,0,338.054,-958.824,707.969,112368,-543770,831678,0
117170,0,449.626,-917.839,744.399,607521,-790370,-78949.9,0
117171,0,432.194,-922.928,763.908,95077.8,-491246,865816,0
117172,0,447.122,-918.57,699.233,-169057,-975403,-141451,0
117174,0,468.262,-904.854,673.943,525584,-663244,532794,0
117177,0,507.874,-883.724,729.145,-54566.6,-222061,973505,0
117178,0,543.721,-862.085,711.271,890763,-301239,340288,0
117179,0,534.97,-865.868,739.374,685433,-719655,110806,0
117180,0,558.74,-855.592,696.424,-62534.2,-617355,784196,0
117181,0,553.824,-850.964,750.7,656675,-546432,519798,0
117182,0,572.611,-841.904,674.572,270231,-884206,380993,0
117184,0,650.589,-785.614,694.045,516988,-75345.7,852670,0
117185,0,658.615,-773.48,679.851,320573,-946569,35219.1,0
117186,0,673.041,-764.165,685.076,441766,-722043,532444,0
117189,0,722.176,-714.96,676.343,532924,-843158,71245.9,0
117192,0,836.485,-579.378,729.632,271863,-316288,908874,0
117194,0,863.822,-539.517,734.055,93679.3,-203224,974641,0
117196,0,915.849,-451.903,769.589,416644,-844236,337154,0
117198,0,974.409,-301.715,723.56,397730,-204418,894441,0
117200,0,1007.36,-169.943,686.348,789141,-591122,-166828,0
117201,0,1005.58,-175.043,732.531,250703,-213202,944295,0
117202,0,996.586,-200.803,726.634,456946,120719,881265,0
117204,0,1010.1,-116.514,686.128,882763,203858,423286,0
117205,0,1017.44,-88.1788,723.672,841748,21380.1,539448,0
117206,0,1019.81,-12.1601,735.451,180755,-132395,974576,0
117208,0,1015.75,54.1097,747.913,375114,-46244.1,925824,0
117209,0,1014.02,125.426,715.648,679811,519567,517597,0
117210,0,1013.2,107.862,760.9,796273,204790,569219,0
117211,0,1007.84,143.842,743.17,703617,-92217.9,704570,0
117212,0,1001.64,168.649,678.909,293789,349356,889741,0
117214,0,993.179,218.108,715.548,807655,-187577,559025,0
117215,0,992.389,228.303,688.531,988129,-100681,-116040,0
117216,0,984.635,247.917,681.507,534174,-303405,789052,0
117218,0,967.687,324.708,738.043,693885,623374,360457,0
117219,0,951.768,372.621,767.595,750033,511477,419335,0
117220,0,923.427,430.485,711.411,853163,-19768,521269,0
117221,0,926.675,419.359,723.793,620908,386307,682085,0
117223,0,888.185,496.259,738.551,202077,308268,929589,0
117226,0,865.899,534.897,738.085,685849,-20873.7,727444,0
117229,0,786.203,649.589,697.176,548983,495301,673272,0
117230,0,781.294,657.927,731.893,781888,81057.3,618127,0
117231,0,762.162,676.143,706.093,340901,50120.8,938762,0
117232,0,744.735,691.246,692.608,331564,604694,724162,0
117233,0,607.601,817.74,686.324,139885,105254,984558,0
117234,0,622.767,802.412,741.763,530637,840304,110964,0
117235,0,558.95,855.492,670.92,88039.1,952151,292672,0
117237,0,550.428,854.48,702.125,151683,88703.8,984441,0
117238,0,538.885,864.363,685.125,884271,332990,327389,0
117240,0,427.546,924.569,744.387,579852,321983,748398,0
117242,0,371.464,944.809,773.216,-38944.8,576175,816398,0
117244,0,339.848,962.137,687.552,718056,413087,560138,0
117246,0,314.15,968.248,755.615,403988,629867,663372,0
117247,0,294.066,978.199,679.827,137694,218736,966020,0
117249,0,256.369,988.19,717.207,-110391,869037,482274,0
117250,0,234.173,990.466,757.185,94048,983541,-154277,0
117251,0,234.645,990.279,774.826,279230,570557,772331,0
117253,0,168.526,1007.86,735.661,-311943,681558,661944,0
117256,0,90.2297,1016.91,669.633,468065,546377,694541,0
117257,0,50.0036,1019.36,725.557,-30412,284270,958262,0
117258,0,30.4829,1016.66,687.446,453296,621992,638474,0
117259,0,0.426568,1021.84,764.359,200767,659280,724598,0
117260,0,37.9309,1015.37,774.141,555359,692406,460597,0
117261,0,-76.4746,1017.72,689.349,-31041.6,914068,404371,0
117262,0,-108.91,1013.25,745.526,-683341,697410,216021,0
117264,0,-138.244,1007.81,772.761,-369263,483884,793411,0
117265,0,-140.347,1007.82,763.24,361700,920532,147630,0
117266,0,-212.284,1000.07,755.399,273383,946637,170705,0
117267,0,-171.102,1001.55,679.684,-23919.5,641349,766876,0
117268,0,-172.836,1001.49,737.998,-591028,572433,568337,0
117269,0,-215.759,993.361,736.781,-133752,204531,969679,0
117270,0,-245.989,991.018,680.835,71291.6,775211,627667,0
117271,0,-238.959,991.563,760.769,-203145,483364,851523,0
117273,0,-308.779,970.258,752.823,-434369,554345,709948,0
117275,0,-467.178,905.22,679.538,47651,633065,772631,0
117276,0,-539.035,864.111,684.685,-539428,713016,447913,0
117277,0,-588.015,834.474,671.07,-71704.4,456569,886794,0
117278,0,-587.744,827.764,774.551,15554.8,992186,-123793,0
117280,0,-623.645,808.581,672.936,-229844,387685,892677,0
117284,0,-636.228,794.068,723.829,-416202,436881,797440,0
117285,0,-634.707,794.963,761.308,-778173,625441,57181.1,0
117286,0,-652.343,784.582,732.639,-911307,373548,173150,0
117289,0,-736.285,704.099,728.468,-640932,304830,704475,0
117290,0,-746.062,696.572,733.651,-48168.7,726915,685036,0
117294,0,-788.416,644.078,750.03,-805076,562341,188744,0
117295,0,-817.554,607.785,681.404,-907395,400400,127725,0
117299,0,-898.772,486.339,724.843,-634435,436058,638236,0
117300,0,-922.469,430.724,722.471,-830796,388197,398850,0
117301,0,-912.679,445.536,684.562,-905220,-7426.83,424878,0
117302,0,-944.307,384.232,689.916,-469411,240212,849677,0
117303,0,-941.677,388.593,765.165,-699384,-4865.74,714730,0
117304,0,-948.541,377.212,668.494,-377508,130355,916785,0
117306,0,-952.398,357.617,730.018,-656821,193143,728891,0
117307,0,-962.786,338.664,696.029,-964414,52804.9,259069,0
117308,0,-986.178,260.891,736.387,-866294,446855,223286,0
117309,0,-987.879,257.069,687.753,-763892,611926,204976,0
117312,0,-994.493,206.795,685.812,-731182,585409,350242,0
117313,0,-1009.24,142.287,688.194,-325037,41670.5,944783,0
117314,0,-1017.19,60.0878,709.333,-812139,567449,135763,0
117316,0,-1023.58,-38.7744,812.704,-808972,569216,146824,0
117317,0,-1020.52,-15.2801,789.593,-957233,277411,82147.4,0
117318,0,-1021.42,-22.1785,784.38,-274140,-56740.2,960014,0
117319,0,-1023.25,-36.2528,831.276,-803825,84417.1,588846,0
117323,0,-1019.76,-65.807,785.325,-297223,100214,949534,0
117326,0,-1010.91,-163.552,834.598,-187896,60792.7,980306,0
117329,0,-1010.82,-145.728,867.947,-981434,-181931,60726.1,0
117332,0,-1003.77,-191.995,853.553,-327548,-288958,899564,0
117334,0,-982.292,-292.609,865.145,-733487,-229399,639822,0
117335,0,-969.849,-329.931,777.221,-415700,50970.3,908073,0
117336,0,-956.524,-364.152,845.943,-514351,-434927,739109,0
117337,0,-960,-347.125,774.833,-920929,137377,364715,0
117339,0,-941.947,-398.165,801.994,-890219,-47695,453028,0
117340,0,-946.711,-378.921,861.818,-795729,-289795,531822,0
117341,0,-948.684,-370.954,839.064,-555384,-779490,289731,0
117342,0,-924.303,-438.072,863.642,-472580,71536.7,878380,0
117343,0,-914.281,-449.597,849.847,-205795,-525415,825583,0
117344,0,-870.623,-531.446,856.892,-759620,-268142,592518,0
117345,0,-867.527,-538.608,814.477,-181911,-45744.2,982250,0
117346,0,-842.048,-579.139,838.415,-670341,-91484.2,736393,0
117347,0,-850.942,-560.699,799.15,-179590,-81432.6,980365,0
117348,0,-810.302,-626.72,787.446,-756163,-93508.7,647668,0
117350,0,-811.091,-625.242,781.327,-49897.1,-293335,954707,0
117351,0,-772.311,-665.894,832.625,-796766,-351954,491215,0
117352,0,-750.37,-688.407,876.53,-992684,-30759.5,116756,0
117353,0,-748.738,-690.718,863.168,-822653,-310883,476018,0
117354,0,-678.62,-762.747,817.613,-420589,-607284,674027,0
117356,0,-625.447,-803.921,832.419,124934,-912892,388612,0
117357,0,-506.499,-886.683,862.321,-901624,-287806,322866,0
117359,0,-457.593,-915.399,876.258,-163044,-201598,965803,0
117360,0,-476.11,-902.029,856.202,-243232,-950936,191203,0
117361,0,-480.853,-898.604,813.214,-667381,-485169,564990,0
117363,0,-373.628,-954.166,838.125,132796,-471852,871620,0
117364,0,-389.234,-944.754,775.678,319973,-861351,394577,0
117365,0,-390.82,-943.798,834.22,-417098,-292043,860663,0
117366,0,-338.995,-965.987,849.674,-274157,-221763,935767,0
117369,0,-325.058,-966.153,808.073,173602,-449010,876500,0
117371,0,-283.62,-979.31,844.795,252687,-635780,729337,0
117374,0,-140.25,-1012.96,874.426,457706,-879906,127552,0
117375,0,-157.664,-1007.67,797.03,-704608,-607302,367031,0
117376,0,-85.7692,-1021.13,839.28,-124681,-299074,946050,0
117378,0,-82.9923,-1015.3,810.155,-64523.7,-994081,-87404.4,0
117379,0,-74.2716,-1017.17,852.182,145896,-646337,748974,0
117380,0,-62.7714,-1019.65,858.815,111794,-159256,980887,0
117381,0,33.061,-1022.84,845.307,350581,-456941,817495,0
117382,0,69.923,-1020.12,799.725,153160,-159829,975191,0
117383,0,76.2805,-1020.68,827.907,190170,-304508,933333,0
117384,0,146.617,-1010.82,865.499,-222259,-914707,337509,0
117386,0,130.241,-1010.74,830.539,146424,-932390,330467,0
117387,0,169.321,-1004.58,830.215,-178923,-895119,408349,0
117389,0,193.272,-1003.72,778.479,644407,-597278,477492,0
117390,0,237,-994.69,827.607,-168280,-647380,743358,0
117391,0,266.491,-985.407,846.817,125677,-518420,845840,0
117392,0,288.041,-982.837,825.5,-378880,-867426,322523,0
117393,0,280.813,-983.699,823.64,-3103.48,-148408,988921,0
117397,0,355.047,-958.383,792.871,-347093,-920110,181449,0
117398,0,369.502,-949.043,866.459,-352124,-918789,178424,0
117400,0,425.935,-927.846,772.97,314849,-429645,846330,0
117401,0,518.095,-882.976,810.594,1634.48,-154399,988007,0
117402,0,508.359,-886.716,846.285,588080,-685339,429502,0
117403,0,520.784,-875.232,861.527,829903,-400172,388745,0
117404,0,561.093,-857.806,870.219,277443,-928584,246490,0
117405,0,552.064,-861.71,811.883,-21983.2,-968755,247042,0
117406,0,534.845,-869.154,798.147,308992,-568867,762177,0
117407,0,594.94,-834.428,787.691,112451,-612115,782732,0
117408,0,628.812,-809.184,772.971,816069,-537769,211746,0
117409,0,654.054,-787.016,839.641,895705,-300643,327608,0
